Date,Open,High,Low,Close,Adj Close,Volume
2019-04-18,50.560001,50.560001,50.000000,50.090000,49.340057,6407700
2019-04-22,50.130001,50.270000,49.950001,50.180000,49.428707,5647100
2019-04-23,50.169998,50.639999,50.169998,50.360001,49.606010,6446500
2019-04-24,50.360001,50.700001,50.290001,50.380001,49.625710,4876900
2019-04-25,49.919998,50.220001,49.770000,50.009998,49.261250,4503100
2019-04-26,50.130001,50.310001,49.910000,50.290001,49.537060,4334400
2019-04-29,49.919998,50.549999,49.919998,50.529999,49.773464,4852200
2019-04-30,50.560001,50.869999,50.389999,50.849998,50.088669,8481300
2019-05-01,52.000000,52.570000,51.150002,51.639999,50.866848,13043600
2019-05-02,51.500000,51.869999,50.980000,51.480000,50.709240,9729600
2019-05-03,51.639999,51.799999,51.439999,51.759998,50.985046,4419100
2019-05-06,51.470001,51.669998,51.150002,51.599998,50.827446,5224200
2019-05-07,51.340000,51.450001,50.560001,51.009998,50.246277,9827000
2019-05-08,50.860001,51.320000,50.619999,51.009998,50.246277,6280500
2019-05-09,50.869999,51.540001,50.830002,51.349998,50.581188,6125100
2019-05-10,51.009998,51.910000,50.770000,51.869999,51.093399,5778400
2019-05-13,51.310001,51.660000,51.110001,51.189999,50.423580,5682800
2019-05-14,51.299999,52.029999,51.200001,51.619999,50.847145,6729900
2019-05-15,51.520000,52.070000,51.320000,51.830002,51.054001,4342400
2019-05-16,52.000000,52.980000,51.869999,52.799999,52.009476,8781200
2019-05-17,52.580002,52.820000,52.110001,52.230000,51.448009,6956300
2019-05-20,52.150002,52.590000,52.040001,52.290001,51.507111,6517300
2019-05-21,52.369999,52.470001,52.110001,52.180000,51.398758,6732200
2019-05-22,52.180000,52.320000,51.779999,52.090000,51.310108,6396900
2019-05-23,51.840000,52.349998,51.549999,52.040001,51.260857,6261700
2019-05-24,52.220001,52.380001,52.080002,52.130001,51.349510,4241000
2019-05-28,52.150002,52.209999,50.889999,50.970001,50.206879,13265400
2019-05-29,50.970001,51.299999,50.549999,51.160000,50.394028,7530400
2019-05-30,51.290001,51.549999,51.000000,51.250000,50.482685,5699600
2019-05-31,51.090000,51.090000,50.549999,50.849998,50.088669,7100000
2019-06-03,50.980000,51.669998,50.959999,51.560001,50.788044,6747300
2019-06-04,51.770000,52.160000,51.590000,52.139999,51.359360,7167400
2019-06-05,52.250000,53.090000,52.110001,52.939999,52.147381,6665000
2019-06-06,53.020000,53.560001,52.810001,53.459999,52.659595,5647900
2019-06-07,53.730000,54.299999,53.549999,54.020000,53.211212,6644300
2019-06-10,53.950001,54.299999,53.750000,54.189999,53.378666,5387800
2019-06-11,54.380001,54.430000,53.799999,53.990002,53.181664,6519000
2019-06-12,54.360001,54.730000,54.040001,54.549999,53.733276,5083800
2019-06-13,54.520000,54.770000,54.150002,54.650002,53.831783,4758300
2019-06-14,54.720001,55.220001,54.590000,55.049999,54.225788,4724800
2019-06-17,55.000000,55.060001,54.459999,54.750000,53.930286,5031100
2019-06-18,55.500000,55.500000,54.480000,54.560001,53.743126,5730900
2019-06-19,54.529999,55.150002,54.099998,55.060001,54.235645,7161500
2019-06-20,55.500000,55.650002,55.009998,55.459999,54.629654,6958200
2019-06-21,55.450001,55.709999,55.009998,55.250000,54.422798,11755900
2019-06-24,55.360001,55.500000,55.070000,55.330002,54.501602,4981400
2019-06-25,55.290001,55.639999,55.279999,55.480000,54.649353,7037400
2019-06-26,55.029999,55.250000,54.189999,54.459999,53.644623,7190700
2019-06-27,54.259998,54.349998,54.009998,54.119999,53.565445,4210900
2019-06-28,54.169998,54.200001,53.680000,53.900002,53.347698,8614400
2019-07-01,54.369999,54.779999,54.029999,54.709999,54.149395,7231400
2019-07-02,54.820000,55.009998,54.549999,54.950001,54.386940,3747500
2019-07-03,55.330002,55.849998,55.099998,55.810001,55.238129,3816200
2019-07-05,55.410000,55.520000,54.919998,55.500000,54.931305,3424700
2019-07-08,55.500000,55.759998,55.119999,55.439999,54.871918,3959200
2019-07-09,55.299999,55.459999,55.070000,55.380001,54.812534,3766100
2019-07-10,55.560001,55.650002,55.240002,55.529999,54.960995,5311900
2019-07-11,55.799999,55.830002,54.410000,54.630001,54.070221,6153600
2019-07-12,54.790001,54.970001,54.430000,54.540001,53.981140,4587800
2019-07-15,54.580002,54.880001,54.410000,54.700001,54.139503,4211300
2019-07-16,54.500000,54.939999,54.180000,54.770000,54.208782,6540500
2019-07-17,54.770000,55.000000,54.619999,54.889999,54.327553,5049100
2019-07-18,54.869999,55.340000,54.590000,55.230000,54.664070,5381700
2019-07-19,55.500000,55.500000,54.860001,54.889999,54.327553,5435700
2019-07-22,54.959999,54.980000,54.340000,54.639999,54.080116,4058500
2019-07-23,54.910000,55.139999,54.410000,54.790001,54.228580,5557600
2019-07-24,54.680000,54.889999,53.990002,54.419998,53.862366,5555900
2019-07-25,54.070000,54.639999,53.950001,54.410000,53.852474,3516800
2019-07-26,54.470001,54.910000,54.310001,54.810001,54.248375,3706200
2019-07-29,54.770000,55.250000,54.759998,54.860001,54.297863,4868500
2019-07-30,54.970001,55.270000,54.730000,54.810001,54.248375,5496300
2019-07-31,55.000000,55.250000,52.820000,53.490002,52.941902,10559900
2019-08-01,53.389999,54.939999,53.389999,53.630001,53.080467,9150200
2019-08-02,53.459999,54.060001,53.320000,53.759998,53.209129,6627900
2019-08-05,53.590000,53.930000,51.959999,52.220001,51.684917,9489000
2019-08-06,52.299999,52.980000,51.919998,52.830002,52.288662,7854000
2019-08-07,52.660000,53.619999,51.990002,53.419998,52.872616,6947000
2019-08-08,54.099998,55.049999,53.590000,54.950001,54.386940,7489800
2019-08-09,55.020000,55.290001,54.340000,54.689999,54.129601,5750900
2019-08-12,54.500000,54.730000,54.090000,54.250000,53.694111,5519900
2019-08-13,54.240002,54.990002,54.130001,54.570000,54.010834,8147600
2019-08-14,54.340000,54.459999,53.099998,53.200001,52.654873,8391200
2019-08-15,53.419998,54.009998,53.139999,53.779999,53.228928,5258700
2019-08-16,54.049999,54.669998,53.889999,54.540001,53.981140,5310300
2019-08-19,54.740002,54.889999,54.400002,54.560001,54.000938,4950000
2019-08-20,54.270000,54.500000,53.939999,53.990002,53.436779,4034600
2019-08-21,54.430000,54.430000,54.009998,54.299999,53.743603,3181100
2019-08-22,54.430000,54.619999,54.080002,54.509998,53.951447,3945600
2019-08-23,54.439999,54.820000,53.330002,53.630001,53.080467,5542600
2019-08-26,53.849998,54.480000,53.750000,54.459999,53.901958,4575300
2019-08-27,54.500000,54.770000,54.330002,54.419998,53.862366,4612200
2019-08-28,54.480000,54.910000,54.310001,54.880001,54.317657,4977500
2019-08-29,55.000000,55.389999,54.509998,55.279999,54.713558,4074500
2019-08-30,55.599998,55.630001,55.060001,55.220001,54.654175,4465800
2019-09-03,54.910000,55.709999,54.799999,55.639999,55.069870,3483200
2019-09-04,55.830002,56.230000,55.430000,56.200001,55.624134,5318100
2019-09-05,56.400002,56.590000,56.060001,56.139999,55.564747,5001300
2019-09-06,56.360001,56.720001,56.080002,56.630001,56.049728,4940000
2019-09-09,56.709999,56.709999,56.209999,56.480000,55.901260,5781700
2019-09-10,56.020000,56.279999,53.919998,54.330002,53.773296,8968600
2019-09-11,54.310001,54.770000,54.040001,54.509998,53.951447,5544900
2019-09-12,54.820000,55.580002,54.680000,54.810001,54.248375,5549700
2019-09-13,54.459999,54.759998,53.790001,54.080002,53.525856,6183400
2019-09-16,53.889999,54.290001,53.650002,54.049999,53.496159,3531200
2019-09-17,53.639999,55.160000,53.570000,54.700001,54.139503,6701900
2019-09-18,54.700001,54.759998,53.959999,54.720001,54.159298,7898900
2019-09-19,54.869999,55.549999,54.599998,55.040001,54.476017,4922600
2019-09-20,55.020000,55.180000,54.599998,54.650002,54.090015,11308800
2019-09-23,54.560001,55.090000,54.360001,54.610001,54.050426,4831700
2019-09-24,55.000000,55.599998,54.730000,55.049999,54.485916,6345500
2019-09-25,55.099998,55.410000,54.919998,55.189999,54.624481,4330900
2019-09-26,55.500000,55.799999,55.259998,55.689999,55.119354,4281000
2019-09-27,55.450001,55.619999,55.029999,55.389999,55.104431,6598400
2019-09-30,55.380001,55.820000,55.250000,55.320000,55.034794,4408100
2019-10-01,55.330002,55.580002,54.610001,54.639999,54.358299,5420500
2019-10-02,54.520000,54.619999,53.779999,53.980000,53.701702,6507000
2019-10-03,54.230000,54.810001,53.680000,54.520000,54.238918,5163300
2019-10-04,54.779999,56.060001,54.720001,55.980000,55.691391,5952400
2019-10-07,55.680000,55.810001,54.980000,55.070000,54.786083,6075400
2019-10-08,54.919998,55.200001,54.529999,54.560001,54.278713,5168200
2019-10-09,55.040001,55.130001,54.419998,54.950001,54.666702,3460100
2019-10-10,54.830002,55.740002,54.770000,55.410000,55.124329,4393900
2019-10-11,55.669998,55.689999,54.799999,54.820000,54.537373,4810000
2019-10-14,54.709999,55.160000,54.189999,54.220001,53.940468,4574400
2019-10-15,54.419998,54.590000,54.009998,54.040001,53.761395,3825900
2019-10-16,54.009998,54.400002,53.770000,54.270000,53.990208,4969300
2019-10-17,54.779999,54.860001,54.439999,54.630001,54.348354,4719700
2019-10-18,54.770000,54.869999,54.459999,54.480000,54.199123,5027500
2019-10-21,54.790001,54.820000,53.520000,53.570000,53.293816,5798600
2019-10-22,53.509998,53.849998,52.389999,52.709999,52.438248,7910400
2019-10-23,52.570000,52.950001,52.500000,52.650002,52.378563,6597500
2019-10-24,52.770000,53.060001,52.090000,53.040001,52.766548,5610300
2019-10-25,53.090000,53.119999,52.349998,52.770000,52.497940,5964300
2019-10-28,52.650002,53.040001,52.240002,52.410000,52.139797,7759700
2019-10-29,52.560001,53.130001,52.279999,52.830002,52.557632,8126700
2019-10-30,51.770000,52.919998,51.259998,52.029999,51.761753,17324000
2019-10-31,52.240002,52.860001,51.990002,52.450001,52.179592,5774600
2019-11-01,52.669998,52.830002,51.950001,52.029999,51.761753,4841900
2019-11-04,52.090000,52.220001,51.500000,51.740002,51.473251,6019200
2019-11-05,51.869999,51.939999,51.419998,51.700001,51.433456,5747600
2019-11-06,51.889999,52.549999,51.770000,52.220001,51.950779,5478400
2019-11-07,52.169998,52.279999,51.599998,51.740002,51.473251,6795600
2019-11-08,51.820000,51.959999,51.509998,51.730000,51.463303,3521300
2019-11-11,51.630001,51.990002,51.630001,51.799999,51.532940,3506400
2019-11-12,52.049999,52.160000,51.840000,52.070000,51.801548,3544000
2019-11-13,52.080002,52.830002,51.840000,52.700001,52.428303,5811800
2019-11-14,52.740002,52.930000,52.520000,52.900002,52.627274,5393300
2019-11-15,53.060001,53.099998,52.380001,52.820000,52.547684,5060000
2019-11-18,52.630001,53.410000,52.630001,53.080002,52.806343,5052600
2019-11-19,53.029999,53.220001,52.570000,52.709999,52.438248,4760600
2019-11-20,52.669998,52.790001,52.160000,52.410000,52.139797,4382000
2019-11-21,52.259998,52.340000,51.950001,52.070000,51.801548,3848400
2019-11-22,52.310001,52.330002,51.430000,51.799999,51.532940,3863500
2019-11-25,51.849998,52.080002,51.700001,52.040001,51.771706,5633900
2019-11-26,52.099998,52.650002,51.950001,52.619999,52.348713,7632300
2019-11-27,52.730000,53.040001,52.439999,52.730000,52.458145,5210900
2019-11-29,53.099998,53.099998,52.230000,52.540001,52.269127,4424700
2019-12-02,52.400002,52.849998,52.119999,52.840000,52.567581,6162000
2019-12-03,53.029999,53.150002,52.480000,53.130001,52.856087,8440100
2019-12-04,52.880001,53.450001,52.770000,53.340000,53.065002,5537500
2019-12-05,53.400002,53.869999,53.209999,53.810001,53.532581,5356100
2019-12-06,53.900002,54.119999,53.700001,53.840000,53.562424,5047200
2019-12-09,53.849998,54.310001,53.849998,54.169998,53.890720,5842800
2019-12-10,54.320000,54.459999,54.020000,54.060001,53.781292,4258100
2019-12-11,54.220001,54.279999,53.799999,53.930000,53.651962,5247300
2019-12-12,53.830002,53.889999,52.740002,52.980000,52.706860,8056300
2019-12-13,52.860001,53.509998,52.570000,53.240002,52.965519,6456200
2019-12-16,53.480000,53.750000,53.349998,53.709999,53.433094,6690600
2019-12-17,53.660000,54.139999,53.540001,54.090000,53.811134,7114600
2019-12-18,54.400002,54.810001,54.400002,54.529999,54.248867,6938900
2019-12-19,54.770000,55.290001,54.560001,55.150002,54.865673,6582700
2019-12-20,55.110001,55.529999,55.000000,55.400002,55.114384,12464400
2019-12-23,55.470001,55.480000,54.639999,54.730000,54.447834,7173500
2019-12-24,54.939999,55.180000,54.740002,54.990002,54.706497,1833800
2019-12-26,54.970001,55.070000,54.720001,54.849998,54.567215,3565400
2019-12-27,54.930000,55.330002,54.799999,55.279999,54.994999,4229300
2019-12-30,54.919998,55.070000,54.570000,55.000000,55.000000,3104000
2019-12-31,55.049999,55.139999,54.759998,55.080002,55.080002,5039500
2020-01-02,55.060001,55.349998,54.110001,54.330002,54.330002,7272900
2020-01-03,54.000000,54.570000,53.959999,54.240002,54.240002,6791700
2020-01-06,54.389999,54.480000,53.849998,54.150002,54.150002,5906400
2020-01-07,54.049999,54.080002,53.570000,53.919998,53.919998,6716300
2020-01-08,54.029999,54.419998,53.910000,54.049999,54.049999,5435400
2020-01-09,54.090000,54.380001,53.930000,54.189999,54.189999,5653900
2020-01-10,54.470001,54.480000,54.139999,54.250000,54.250000,4639000
2020-01-13,54.360001,54.610001,54.320000,54.590000,54.590000,7528600
2020-01-14,54.630001,54.669998,54.040001,54.189999,54.189999,5984200
2020-01-15,54.529999,54.980000,54.310001,54.740002,54.740002,5681700
2020-01-16,54.830002,55.340000,54.790001,55.189999,55.189999,5481700
2020-01-17,55.139999,55.380001,55.020000,55.160000,55.160000,9336300
2020-01-21,54.959999,55.840000,54.840000,55.540001,55.540001,9152600
2020-01-22,55.740002,55.939999,55.439999,55.470001,55.470001,4505300
2020-01-23,55.349998,55.650002,55.099998,55.439999,55.439999,6536600
2020-01-24,55.529999,55.740002,54.860001,55.090000,55.090000,5916400
2020-01-27,54.869999,55.150002,54.590000,54.689999,54.689999,5602900
2020-01-28,54.560001,55.130001,54.560001,54.849998,54.849998,7426100
2020-01-29,54.880001,55.000000,54.500000,54.560001,54.560001,5570500
2020-01-30,56.020000,58.930000,55.860001,58.799999,58.799999,18286100
2020-01-31,58.470001,59.430000,57.160000,57.380001,57.380001,14070000
2020-02-03,57.790001,57.840000,57.130001,57.549999,57.549999,7686400
2020-02-04,57.910000,58.000000,57.320000,57.430000,57.430000,7231700
2020-02-05,57.759998,58.180000,57.520000,57.919998,57.919998,7629300
2020-02-06,57.529999,58.520000,57.500000,58.419998,58.419998,5181000
2020-02-07,58.480000,59.220001,58.369999,58.660000,58.660000,5942000
2020-02-10,58.470001,59.110001,58.400002,58.970001,58.970001,5561900
2020-02-11,59.020000,59.160000,58.720001,58.869999,58.869999,4446600
2020-02-12,59.080002,59.529999,58.310001,58.950001,58.950001,7041400
2020-02-13,58.930000,59.060001,58.549999,59.029999,59.029999,5872000
